path2,desc
sample_fashion_dataset/55024.jpg,Lakme Absolute Matte Peach Carnation Lipstick 207 for NA usage in Spring
sample_fashion_dataset/56566.jpg,Streetwear Satin Smooth Pink Princess Lip Balm 01 for Casual usage in Spring
sample_fashion_dataset/55986.jpg,ColorBar Velvet Matte Addictive Magenta Lipstick 46 P for Casual usage in Summer
sample_fashion_dataset/56013.jpg,Colorbar Soft Touch Rose Quartz Lipstick 043 for Casual usage in Spring
sample_fashion_dataset/56089.jpg,Colorbar Jewel Bright Star Shine Lip Gloss 03 for Casual usage in Spring
sample_fashion_dataset/56021.jpg,Colorbar Soft Touch Venus Lipstick 034 for Casual usage in Spring
sample_fashion_dataset/56015.jpg,Colorbar Soft Touch Amber Lipstick 041 for Casual usage in Spring
sample_fashion_dataset/55437.jpg,Revlon Peach Colorburst Lipstick 075 for Casual usage in Spring
sample_fashion_dataset/55438.jpg,Revlon Mauve Colorburst Lipstick 005 for Casual usage in Spring
sample_fashion_dataset/55049.jpg,Lakme Enrich Satins Lipstick 137 for NA usage in Spring
sample_fashion_dataset/55441.jpg,Revlon Fuschia Colorburst Lipstick 030 for Casual usage in Spring
sample_fashion_dataset/56061.jpg,Colorbar Extra Durable Chic Lip Color 006 for Casual usage in Spring
sample_fashion_dataset/55219.jpg,Lakme Absolute Forever Silk Merlot Lip Liner 04 for Casual usage in Spring
sample_fashion_dataset/57594.jpg,Lotus Herbals Pink Mink Lipstick 143 for Casual usage in Spring
sample_fashion_dataset/56033.jpg,ColorBar Soft Touch Rebel Lipstick 014 for Casual usage in Spring
sample_fashion_dataset/49141.jpg,Deborah Euphoric Shine Lip Gloss 10 for Casual usage in Spring
sample_fashion_dataset/56004.jpg,Colorbar Velvet Matte Peach Tango Lipstick 09P for Casual usage in Spring
sample_fashion_dataset/55295.jpg,Lakme Absolute Berryshine Plump & Shine Lip Gloss for Casual usage in Spring
sample_fashion_dataset/56551.jpg,Streetwear Mineral Brown Sugar Lip Gloss for NA usage in Spring
sample_fashion_dataset/56023.jpg,ColorBar Soft Touch Bingo Lipstick 029 for Casual usage in Spring
sample_fashion_dataset/55469.jpg,Revlon Super Lusterous Frost Bronze Lipstick 310 for Casual usage in Spring
sample_fashion_dataset/55449.jpg,Revlon Plum Sexxxy Honey Kiss Lipstick 08 for Casual usage in Spring
sample_fashion_dataset/55451.jpg,Revlon Don't Stop Apricot Lipcolor 24 for Casual usage in Spring
sample_fashion_dataset/57601.jpg,Lotus Herbals Moistpetals Rose Glide Lipstick 115 for Casual usage in Spring
sample_fashion_dataset/55496.jpg,Revlon ColorBurst Hot Pink Lip Gloss 10 for Casual usage in Spring
sample_fashion_dataset/55054.jpg,Lakme Enrich Satins Lipstick 132 for NA usage in Spring
sample_fashion_dataset/55500.jpg,Revlon Crystal Lilac Colorburst Lip Gloss 002 for Casual usage in Spring
sample_fashion_dataset/55212.jpg,Lakme Nine to Five Day Perfect Purple Haze Lipstick for Casual usage in Spring
sample_fashion_dataset/56066.jpg,Colorbar Diva Dress To Impress Lipstick 003 for Casual usage in Spring
sample_fashion_dataset/55292.jpg,Lakme Absolute Cherryshine Plump & Shine Pink Lip Gloss for Casual usage in Spring
sample_fashion_dataset/57710.jpg,Lotus Herbals Seduction Choco Fudge Lip Contour Definer 56 for Casual usage in Spring
sample_fashion_dataset/56520.jpg,Streetwear Satin Smooth Brazen Brown Lipcolor 66 for Casual usage in Spring
sample_fashion_dataset/55490.jpg,Revlon Rose Gold Colorburst Lip Gloss 026 for Casual usage in Spring
sample_fashion_dataset/56525.jpg,Streetwear Satin Smooth Ruby Rush Lipcolor 06 for Casual usage in Spring
sample_fashion_dataset/55031.jpg,Lakme Absolute Matte Pure Glam Lipstick 201 for Casual usage in Spring
sample_fashion_dataset/49104.jpg,Deborah Natural Beige Volume Lip Plumper 6 for Casual usage in Spring
sample_fashion_dataset/57556.jpg,Lotus Herbals Floralstay Pink Mink Lip Color 416 for Casual usage in Spring
sample_fashion_dataset/55053.jpg,Lakme Enrich Satins Lipstick 133 for NA usage in Spring
sample_fashion_dataset/55429.jpg,Revlon MoistureStay Dusk Lipcolor 11 for Casual usage in Spring
sample_fashion_dataset/49091.jpg,Deborah 24 Ore Lip Liner 215 for Casual usage in Spring
sample_fashion_dataset/57587.jpg,Lotus Herbals Moistpetals Natural Haze Lipstick 180 for Casual usage in Spring
sample_fashion_dataset/56108.jpg,Colorbar Mettalics Bare Necessity Lip Gloss 001 for Casual usage in Spring
sample_fashion_dataset/55220.jpg,Lakme Absolute Forever Silk Chestnut Lip Liner 03 for Casual usage in Spring
sample_fashion_dataset/55020.jpg,Lakme 3 in 1 Aqua Shine Fig Lip Color for NA usage in Spring
sample_fashion_dataset/55463.jpg,Revlon Super Lusterous Perfectly Plum Lipstick 325 for Casual usage in Spring
sample_fashion_dataset/57713.jpg,Lotus Herbals Fruit Splash Lip Gloss 48 for NA usage in Spring
sample_fashion_dataset/56087.jpg,Colorbar Star Shine Lip Gloss 05 for Casual usage in Spring
sample_fashion_dataset/55491.jpg,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024 for Casual usage in Spring
sample_fashion_dataset/55466.jpg,Revlon Kiss Me Coral Super Lustrous Lipstick 750 for Casual usage in Spring
sample_fashion_dataset/55494.jpg,Revlon ColorBurst Rose Pearl Lip Gloss 14 for Casual usage in Spring
sample_fashion_dataset/55999.jpg,ColorBar Velvet Matte Coffee Bean Lipstick 16 BR for Casual usage in Spring
sample_fashion_dataset/56003.jpg,Colorbar Maroon Velvet Matte Pure Innocence Lipstick 12 BR for Casual usage in Spring
sample_fashion_dataset/56002.jpg,Colorbar Velvet Matte Tempting Chocolate Lipstick 13 BR for Casual usage in Spring
sample_fashion_dataset/55040.jpg,Lakme Absolute Matte Bridal Dream Lipstick 44 for Casual usage in Spring
sample_fashion_dataset/55065.jpg,Lakme Enrich Satins Lipstick 128 for Casual usage in Spring
sample_fashion_dataset/56008.jpg,Colorbar Velvet Matte Luv Me Lipstick 03M for Casual usage in Spring
sample_fashion_dataset/56041.jpg,Colorbar Coco Liscious Lipstick 10 for Casual usage in Spring
sample_fashion_dataset/56043.jpg,Colorbar Keep Blushing Full Finish Longwear Lipstick 08 for Casual usage in Spring
sample_fashion_dataset/57603.jpg,Lotus Herbals Moistpetals Maroon Lipstick 113 for Casual usage in Spring
sample_fashion_dataset/55425.jpg,Revlon Moisture Stay Nutty Lipstick 32 for Casual usage in Spring
sample_fashion_dataset/56019.jpg,Colorbar Soft Touch Show Stopper Copper Lipstick 037 for Casual usage in Spring
sample_fashion_dataset/57597.jpg,Lotus Herbals Moistpetals Rudy Pink Lipstick 140 for Casual usage in Spring
sample_fashion_dataset/55012.jpg,Lakme 3 in 1 Aqua Shine Plum Lip Color for NA usage in Spring
sample_fashion_dataset/55037.jpg,Lakme Absolute Matte Bitter Chocolate Lipstick 53 for Casual usage in Spring
sample_fashion_dataset/55511.jpg,Revlon Cherries In The Glow Super Lustrous Lip Gloss 20 for Casual usage in Spring
sample_fashion_dataset/55033.jpg,Lakme Absolute Matte Cocoa Pink Lipstick 30 for NA usage in Spring
sample_fashion_dataset/49149.jpg,Deborah Extra Lip Liner 02 for Casual usage in Spring
sample_fashion_dataset/56080.jpg,Colorbar Star Shine Coral Glaze Lip Gloss 016 for Casual usage in Spring
sample_fashion_dataset/55442.jpg,Revlon Crimson Colorburst Lipstick 095 for Casual usage in Spring
sample_fashion_dataset/56119.jpg,Colorbar Toffee Tango Lip Pot 005 for Casual usage in Spring
sample_fashion_dataset/57599.jpg,Lotus Herbals Moistpetals Berry Punch Lipstick 121 for Casual usage in Spring
sample_fashion_dataset/55047.jpg,Lakme Enrich Satins 152 for Casual usage in Spring
sample_fashion_dataset/55485.jpg,Revlon Burgundy Lip Liner Pencil for Casual usage in Spring
sample_fashion_dataset/56065.jpg,Colorbar Extra Durable Sauve Lip Color 001 for Casual usage in Spring
sample_fashion_dataset/56530.jpg,Streetwear Satin Smooth Miss Maroon Lipstick 10 for Casual usage in Spring
sample_fashion_dataset/55294.jpg,Lakme Absolute Beigeshine Plump & Shine Lip Gloss for Casual usage in Spring
sample_fashion_dataset/55475.jpg,Revlon Colorstay Scarlet Pink Lip Liner for Casual usage in Spring
sample_fashion_dataset/55009.jpg,Lakme Sheer Satin Lip Gloss 23 for NA usage in Spring
sample_fashion_dataset/49144.jpg,Deborah Euphoric Shine 14 Lip Gloss for Casual usage in Spring
sample_fashion_dataset/57560.jpg,Lotus Herbals Pure Colours Peach Creme Lipstick 691 for NA usage in Spring
sample_fashion_dataset/56102.jpg,Colorbar Star Ripe Apple Lip Gloss 01 for Casual usage in Spring
sample_fashion_dataset/55587.jpg,Revlon ColorStay Overtime Boundless Brandy Lip Gloss 250 for Casual usage in Spring
sample_fashion_dataset/49120.jpg,Deborah Brown Light Creator Shine Volume 3 Lipstick for Casual usage in Spring
sample_fashion_dataset/55477.jpg,Revlon Colorstay Mulberry Lip Liner for Casual usage in Spring
sample_fashion_dataset/55222.jpg,Lakme Perfect Defination Walnut Lipliner 02 for Casual usage in Spring
sample_fashion_dataset/56113.jpg,Colorbar Flushed Plum Lip Pot 014 for Casual usage in Spring
sample_fashion_dataset/57711.jpg,Lotus Herbals Seduction Mocha Blast Lip Contour Definer 55 for Casual usage in Spring
sample_fashion_dataset/56027.jpg,Colorbar Soft Touch Brazil Nut Lipstick 024 for Casual usage in Spring
sample_fashion_dataset/55447.jpg,Revlon Muzzle Duzzle Lipcolor 52 for Casual usage in Spring
sample_fashion_dataset/56518.jpg,Streetwear Luscious Lips Peach Glory Lipstick 08 for NA usage in Spring
sample_fashion_dataset/49136.jpg,Deborah 24 Ore Lip Liner 221 for Casual usage in Spring
sample_fashion_dataset/55208.jpg,Lakme Lip Love Aphrodite Blush Lipstick for Casual usage in Spring
sample_fashion_dataset/55426.jpg,Revlon Mulberry Moisture Stay Lipstick 48 for Casual usage in Spring
sample_fashion_dataset/55045.jpg,Lakme Enrich Satins Lipstick 461 for NA usage in Spring
sample_fashion_dataset/57731.jpg,Lotus Herbals Velvety Rose Lip Balm for NA usage in Spring
sample_fashion_dataset/55035.jpg,Lakme Absolute Matte Nougat Lipstick 62 for Casual usage in Spring
sample_fashion_dataset/57717.jpg,Lotus Herbals Seduction Lychee Sqaush Lip Gloss 40 for Casual usage in Spring
sample_fashion_dataset/56082.jpg,Colorbar Star Shine Sensation Lip Gloss 14 for Casual usage in Spring
sample_fashion_dataset/55018.jpg,Lakme 3 in 1 Orchid  Aqua Shine Lip Color for NA usage in Spring
sample_fashion_dataset/57719.jpg,Lotus Herbals Seduction Precious Peach Lip Gloss 38 for NA usage in Spring
sample_fashion_dataset/55432.jpg,Revlon Soft Rose Colorburst Lipstick 040 for Casual usage in Spring
sample_fashion_dataset/56532.jpg,Streetwear Satin Smooth Go Grape Lipcolor 03 for Casual usage in Spring
sample_fashion_dataset/56563.jpg,Streetwear Jelly Lip Gloss 17 for NA usage in Spring
sample_fashion_dataset/55969.jpg,Colorbar Velvet Matte Brown Over The Top 1 Lipstick 81V for Casual usage in Spring
sample_fashion_dataset/56012.jpg,Colorbar Soft Touch Garnet Lipstick 044 for Casual usage in Spring
sample_fashion_dataset/56063.jpg,Colorbar Extra Durable Fun Lip Color 003 for Casual usage in Spring
sample_fashion_dataset/57545.jpg,Lotus Herbals Floralglam Lavender Love Lipstick 009 for NA usage in Spring
sample_fashion_dataset/55988.jpg,Colorbar Velvet Matte Plumberry Lipstick 44MA for Casual usage in Spring
sample_fashion_dataset/57735.jpg,Lotus Herbals Raspberry Lip Balm for NA usage in Spring
sample_fashion_dataset/56006.jpg,Colorbar Velvet Matte Passion Dark Brown Lipstick 05M for Casual usage in Spring
sample_fashion_dataset/56074.jpg,Colorbar Nude Pink Lip Liner/Crayon 007 for Casual usage in Spring
sample_fashion_dataset/57575.jpg,Lotus Herbals Pure Colours Copper Gold Lipstick 661 for NA usage in Spring
sample_fashion_dataset/57555.jpg,Lotus Herbals SPF-10 Tulip Love Lipstick 417 for NA usage in Spring
sample_fashion_dataset/55048.jpg,Lakme Enrich Satins Lipstick 138 for NA usage in Spring
sample_fashion_dataset/49081.jpg,Deborah Atomic Red 09 Lipstick for NA usage in Spring
sample_fashion_dataset/55967.jpg,Colorbar Velvet Matte All Fired Lipstick 83V for Casual usage in Spring
sample_fashion_dataset/55498.jpg,Revlon ColorBurst Strawberry Lip Gloss 06 for Casual usage in Spring
sample_fashion_dataset/56053.jpg,Colorbar Extra Durable Rosette Lip Color 019 for Casual usage in Spring
sample_fashion_dataset/55209.jpg,Lakme Lip Love Strawberries & Cream Lipstick B115B for Casual usage in Spring
sample_fashion_dataset/55203.jpg,Lakme Lip Love Flirt Lip Conditioner for Casual usage in Spring
sample_fashion_dataset/55461.jpg,Revlon Plumalicious Super Lustrous Lipstick 314 for Casual usage in Spring
sample_fashion_dataset/55028.jpg,Lakme Absolute Matte Brilliant Kiss Lipstick 203 for NA usage in Spring
sample_fashion_dataset/57544.jpg,Lotus Herbals Floralglam Lipstick 020 for NA usage in Spring
sample_fashion_dataset/55965.jpg,ColorBar Velvet Matte Oh My Magenta 1 Lipstick 85V for Casual usage in Summer
sample_fashion_dataset/56044.jpg,Colorbar Full Finish Longwear Kiss Me Lipstick 07 for Casual usage in Spring
sample_fashion_dataset/55290.jpg,Lakme Absolute Plump & Shine Plumshine Lip Gloss 3 ml for Casual usage in Summer
sample_fashion_dataset/56072.jpg,Colorbar Wild Berry Lip Liner /Crayon 011 for Casual usage in Spring
sample_fashion_dataset/55061.jpg,Lakme Enrich Satins Lipstick 423 for NA usage in Spring
sample_fashion_dataset/55995.jpg,Colorbar Velvet Matte Posh Plum Lipstick 26B for Casual usage in Spring
sample_fashion_dataset/55044.jpg,Lakme Absolute Matte Berrylicious Lipstick 27 for NA usage in Spring
sample_fashion_dataset/57593.jpg,Lotus Herbals Moistpetals Coral Cove Lipstick 145 for Casual usage in Spring
sample_fashion_dataset/56537.jpg,Streetwear Women Satin Smooth Cherry Crush Lipstick o9 for Casual usage in Spring
sample_fashion_dataset/55458.jpg,Revlon Rose Velvet Super Lustrous Lipstick 306 for Casual usage in Spring
sample_fashion_dataset/55064.jpg,Lakme Enrich Satins Lipstick 265 for NA usage in Spring
sample_fashion_dataset/49123.jpg,Deborah Pink Light Creator Shine Volume 6 Lipstick for Casual usage in Spring
sample_fashion_dataset/55067.jpg,Lakme Enrich Metallics Lipstick 125 for Casual usage in Spring
sample_fashion_dataset/54997.jpg,Lakme Absolute Liplast Night Silk Lip Gloss for NA usage in Spring
sample_fashion_dataset/56519.jpg,Streetwear Luscious Lips Earth Rose Lipstick 03 for NA usage in Spring
sample_fashion_dataset/57554.jpg,Lotus Herbals SPF-10 Coffee Berry Lipstick 422 for NA usage in Spring
sample_fashion_dataset/56511.jpg,Streetwear Lusicious Lips Rustic Copper Lipcolor 18 for Casual usage in Spring
sample_fashion_dataset/57552.jpg,Lotus Herbals Floralstay Copper Toast Lip Color 424 for Casual usage in Spring
sample_fashion_dataset/56017.jpg,Colorbar Soft Touch Wood Heart Lipstick 039 for Casual usage in Spring
sample_fashion_dataset/55479.jpg,Revlon Colorstay Coffee Lip Liner for Casual usage in Spring
sample_fashion_dataset/55000.jpg,Lakme Absolute Liplast Day Rose Lip Gloss for NA usage in Spring
sample_fashion_dataset/56025.jpg,Colorbar Soft Touch Drama Lipstick 027 for Casual usage in Spring
sample_fashion_dataset/49150.jpg,Deborah Extra Lip Liner 03 for Casual usage in Spring
sample_fashion_dataset/56554.jpg,Streetwear Mineral Sugar Babe Lip Gloss for NA usage in Spring
sample_fashion_dataset/55068.jpg,Lakme Vanilla Lip Gloss 15 for Casual usage in Spring
sample_fashion_dataset/49142.jpg,Deborah Peach Coloured Euphoric Shine 12 Lip Gloss for Casual usage in Spring
sample_fashion_dataset/55205.jpg,Lakme Lip Love Dark Desire Lipstick B122A for Casual usage in Spring
sample_fashion_dataset/55051.jpg,Lakme Enrich Satins Lipstick 135 for NA usage in Spring
sample_fashion_dataset/56014.jpg,Colorbar Soft Touch Amethyst Lipstick 042 for Casual usage in Spring
sample_fashion_dataset/57724.jpg,Lotus Herbals Berry Smoothie Lip Gloss 33 for NA usage in Spring
sample_fashion_dataset/55039.jpg,Lakme Absolute Matte Merlot Lipstick 45 for Casual usage in Spring
sample_fashion_dataset/49124.jpg,Deborah Pink Light Creator Shine Volume 9 Lipstick for Casual usage in Spring
sample_fashion_dataset/55055.jpg,Lakme Enrich Satins Lipstick 131 for NA usage in Spring
sample_fashion_dataset/57721.jpg,Lotus Herbals Seduction Berry Blush Lip Gloss 36 for Casual usage in Spring
sample_fashion_dataset/55030.jpg,Lakme Absolute Matte Milan Red Lipstick 48 for Casual usage in Spring
sample_fashion_dataset/56031.jpg,Colorbar Soft Touch Rougemarie Lipstick 016 for Casual usage in Spring
sample_fashion_dataset/49103.jpg,Deborah Chocolate Volume Lip Plumper 05 for Casual usage in Spring
sample_fashion_dataset/55465.jpg,Revlon Super Lusterous Lipstick 304 for Casual usage in Spring
sample_fashion_dataset/57570.jpg,Lotus Herbals Pure Colours Lipstick 690 for NA usage in Spring
sample_fashion_dataset/56110.jpg,ColorBar Cherry Pop Lip Pot 017 for Casual usage in Spring
sample_fashion_dataset/55497.jpg,Revlon Peony Pivoine Lip Gloss 008 for Casual usage in Spring
sample_fashion_dataset/56507.jpg,Streetwear Shine Divine Pink Lip Gloss for NA usage in Spring
sample_fashion_dataset/56116.jpg,Colorbar Pink Velvet Lip Pot 600 for Casual usage in Spring
sample_fashion_dataset/55421.jpg,Revlon Moisture Stay Spice Lipstick 31 for Casual usage in Spring
sample_fashion_dataset/49093.jpg,Deborah 24 Ore Lip Liner 220 for Casual usage in Spring
sample_fashion_dataset/56049.jpg,Colorbar Full Finish Longwear Wicked Brown Lipstick 02 for Casual usage in Spring
sample_fashion_dataset/55050.jpg,Lakme Enrich Satins Lipstick 136 for NA usage in Spring
sample_fashion_dataset/55063.jpg,Lakme Enrich Satins Lipstick 421 for NA usage in Spring
sample_fashion_dataset/55006.jpg,Lakme Sheer Satin Lip Gloss 51 for NA usage in Spring
sample_fashion_dataset/56069.jpg,Colorbar Miami Pink Lip Liner 014 for Casual usage in Spring
sample_fashion_dataset/56099.jpg,Colorbar Star Tiramisu Lip Gloss 05 for Casual usage in Spring
sample_fashion_dataset/56509.jpg,Streetwear Lusicious Lips Hint of Pink Lipcolor 14 for Casual usage in Spring
sample_fashion_dataset/55436.jpg,Revlon Raspberry Colorburst Lipstick 045 for Casual usage in Spring
sample_fashion_dataset/55996.jpg,Colorbar Velvet Matte Berry Fizz Lipstick 25B for Casual usage in Spring
sample_fashion_dataset/55224.jpg,Lakme Cocoa Fudge Perfect Definition Lip Liner 11 for Casual usage in Spring
sample_fashion_dataset/56107.jpg,Colorbar Star Metal Assertive Lip Gloss 002 for Casual usage in Spring
sample_fashion_dataset/56100.jpg,Colorbar Star Winter Plum Lip Gloss 04 for Casual usage in Spring
sample_fashion_dataset/56071.jpg,Colorbar Black Berry Lip Pencil 012 for Casual usage in Spring
sample_fashion_dataset/56060.jpg,Colorbar Extra Durable Jazz Lip Color 008 for Casual usage in Spring
sample_fashion_dataset/57604.jpg,Lotus Herbals Red Rover 112 Lip Colour for Casual usage in Spring
sample_fashion_dataset/55975.jpg,Colorbar Velvet Matte Magenta Shy Cherry Lipstick 63P for Casual usage in Spring
sample_fashion_dataset/55990.jpg,Colorbar Velvet Matte Rum Raisin Lipstick 41M for Casual usage in Summer
sample_fashion_dataset/55968.jpg,Colorbar Velvet Matte Demure 1 Lipstick 82V for Casual usage in Spring
sample_fashion_dataset/49151.jpg,Deborah Extra Lip Liner 04 for Casual usage in Spring
sample_fashion_dataset/56050.jpg,Colorbar Innocently Brown Full Finish Longwear Lipstick 01 for Casual usage in Spring
sample_fashion_dataset/55059.jpg,Lakme Enrich Satins Lipstick 528 for NA usage in Spring
sample_fashion_dataset/56000.jpg,Colorbar Velvet Matte Misty Cocoa Lipstick 15 BR for Casual usage in Spring
sample_fashion_dataset/55420.jpg,Revlon MoistureStay Stawberry Lipcolor 52 for Casual usage in Spring
sample_fashion_dataset/38828.jpg,Latin Quarters Women Teal Dress for Casual usage in Summer
sample_fashion_dataset/43508.jpg,French Connection Women Navy Blue Striped Dress for Casual usage in Summer
sample_fashion_dataset/10365.jpg,United Colors of Benetton Women Short Black Dresses for Casual usage in Fall
sample_fashion_dataset/59972.jpg,Avirate Black Dress for Party usage in Fall
sample_fashion_dataset/33199.jpg,Sepia Women Printed Red Dress for Casual usage in Summer
sample_fashion_dataset/58002.jpg,Latin Quarters Women Green Printed Dress for Casual usage in Fall
sample_fashion_dataset/20637.jpg,AND Women Solid Grey and Black Dress for Casual usage in Fall
sample_fashion_dataset/4934.jpg,Gini and Jony Girl's Valerie Peach White Infant Kidswear for Casual usage in Summer
sample_fashion_dataset/50721.jpg,Doodle Girls Pink Printed Dress for Casual usage in Summer
sample_fashion_dataset/6874.jpg,Forever New Women Pink Sleeveless Dress for Casual usage in Summer
sample_fashion_dataset/34585.jpg,Tonga Women Green Dress for Casual usage in Summer
sample_fashion_dataset/2704.jpg,Disney Kids Girl's White Pooh Kidswear for Casual usage in Summer
sample_fashion_dataset/43645.jpg,Vero Moda Women Grey Dress for Casual usage in Summer
sample_fashion_dataset/34473.jpg,Van Heusen Woman Navy Blue Dress for Casual usage in Summer
sample_fashion_dataset/52162.jpg,Femella Women Black Striped Tank Dress for Casual usage in Summer
sample_fashion_dataset/43667.jpg,ONLY Women Purple Dress for Casual usage in Summer
sample_fashion_dataset/34062.jpg,Gini and Jony Girls Printed Pink Dress for Casual usage in Summer
sample_fashion_dataset/59989.jpg,Avirate Women Black Dress for Party usage in Fall
sample_fashion_dataset/48477.jpg,French Connection Women Cream Dress for Casual usage in Winter
sample_fashion_dataset/42209.jpg,Sepia Women Purple Dress for Casual usage in Summer
sample_fashion_dataset/40402.jpg,Tonga Women Grey & Red Dress for Casual usage in Summer
sample_fashion_dataset/46281.jpg,109F Women Black & Cream Dress for Casual usage in Summer
sample_fashion_dataset/48473.jpg,French Connection Women Blue Dress for Casual usage in Winter
sample_fashion_dataset/43632.jpg,Vero Moda Women Black Dress for Casual usage in Summer
sample_fashion_dataset/39716.jpg,Arrow Woman Women Blue Dress for Casual usage in Summer
sample_fashion_dataset/2705.jpg,Disney Kids Girl's Blue Pooh Blouse Kidswear for Casual usage in Summer
sample_fashion_dataset/43509.jpg,French Connection Women Grey Melange Dress for Casual usage in Summer
sample_fashion_dataset/59980.jpg,Avirate Black & Cream Dress for Casual usage in Fall
sample_fashion_dataset/58502.jpg,Tonga Brown Animal Print Dress for Casual usage in Fall
sample_fashion_dataset/33201.jpg,Sepia Women Cream Dress for Casual usage in Summer
sample_fashion_dataset/57997.jpg,Latin Quarters Women Blue Dress for Casual usage in Fall
sample_fashion_dataset/25908.jpg,Femella Women Red Dress for Casual usage in Summer
sample_fashion_dataset/48484.jpg,French Connection Women Blue Dress for Casual usage in Winter
sample_fashion_dataset/25907.jpg,Femella Women Purple Dress for Casual usage in Summer
sample_fashion_dataset/50722.jpg,Doodle Girls Pink Printed Dress for Casual usage in Summer
sample_fashion_dataset/42216.jpg,Sepia Women Black Dress for Casual usage in Fall
sample_fashion_dataset/38838.jpg,Latin Quarters Women Pink & Black Printed Dress for Casual usage in Fall
sample_fashion_dataset/47650.jpg,Femella Women Black Lace Dress for Casual usage in Summer
sample_fashion_dataset/57060.jpg,Elle Women Teal Dress for Casual usage in Summer
sample_fashion_dataset/34581.jpg,Tonga Women Maroon Dress for Casual usage in Summer
sample_fashion_dataset/51465.jpg,Tonga Women Teal Dress for Casual usage in Summer
sample_fashion_dataset/57037.jpg,Elle Women Blue Dress for Casual usage in Summer
sample_fashion_dataset/48474.jpg,French Connection Women Black Dress for Casual usage in Winter
sample_fashion_dataset/43586.jpg,Gini and Jony Girls Blue Saloppette for Casual usage in Summer
sample_fashion_dataset/58494.jpg,Tonga Women Purple Dress for Casual usage in Fall
sample_fashion_dataset/48479.jpg,French Connection Women Black Dress for Party usage in Winter
sample_fashion_dataset/44682.jpg,Wills Lifestyle Women Blue Dress for Casual usage in Summer
sample_fashion_dataset/43677.jpg,French Connection Navy Blue Dress for Casual usage in Summer
sample_fashion_dataset/43643.jpg,Vero Moda Women Magenta Dress for Party usage in Summer
sample_fashion_dataset/58510.jpg,Tonga White & Black Animal Print Dress for Casual usage in Fall
sample_fashion_dataset/33997.jpg,Femella Women Purple & Black Dress for Casual usage in Summer
sample_fashion_dataset/52131.jpg,Doodle Girls Blue Printed Dress for Casual usage in Summer
sample_fashion_dataset/59971.jpg,Avirate Multicoloured Dress for Casual usage in Fall
sample_fashion_dataset/49648.jpg,Mineral Cream & Purple Printed Dress for Casual usage in Summer
sample_fashion_dataset/49646.jpg,Mineral Navy Blue Printed Dress for Casual usage in Summer
sample_fashion_dataset/52125.jpg,Doodle Girls Pink Printed Dress for Casual usage in Summer
sample_fashion_dataset/59975.jpg,Avirate Black & Purple Dress for Casual usage in Fall
sample_fashion_dataset/12835.jpg,Ant Kids Flower Orange Dresses for Casual usage in Fall
sample_fashion_dataset/29166.jpg,United Colors of Benetton Girls Polka Dot Navy Blue Dress for Casual usage in Summer
sample_fashion_dataset/51448.jpg,Tonga Women Gold Dress for Casual usage in Summer
sample_fashion_dataset/2712.jpg,Disney Kids Girl's Halter Neck Blue Kidswear for Casual usage in Summer
sample_fashion_dataset/59981.jpg,Avirate  Black & Purple Women Dress for Party usage in Fall
sample_fashion_dataset/48469.jpg,French Connection Black Dress for Casual usage in Summer
sample_fashion_dataset/51457.jpg,Tonga Women Black Dress for Casual usage in Summer
sample_fashion_dataset/43652.jpg,ONLY Women Pink Dress for Casual usage in Summer
sample_fashion_dataset/37938.jpg,Mineral Women Green Dress for Casual usage in Summer
sample_fashion_dataset/59986.jpg,Avirate Women Black Dress for Smart Casual usage in Fall
sample_fashion_dataset/40427.jpg,Tonga Women Beige Jumpsuit for Casual usage in Summer
sample_fashion_dataset/58001.jpg,Latin Quarters Women Black Printed Dress for Casual usage in Fall
sample_fashion_dataset/8481.jpg,Forever New Women Peach Dress for Casual usage in Fall
sample_fashion_dataset/33504.jpg,Doodle Kids Girl Printed Pink Dress for Casual usage in Summer
sample_fashion_dataset/4936.jpg,Gini and Jony Girl's Veata White Black Pink Infants Kidswear for Casual usage in Summer
sample_fashion_dataset/36749.jpg,Little Miss Girls Trying White Dress for Casual usage in Summer
sample_fashion_dataset/35433.jpg,Doodle Girls Printed Blue Dress for Casual usage in Summer
sample_fashion_dataset/34591.jpg,Tonga Women Printed Multi Dress for Casual usage in Summer
sample_fashion_dataset/50723.jpg,Doodle Girls Blue Printed Dress for Casual usage in Summer
sample_fashion_dataset/43510.jpg,French Connection Women Maroon Knitted Dress for Casual usage in Fall
sample_fashion_dataset/48476.jpg,French Connection Women Blue Dress for Casual usage in Winter
sample_fashion_dataset/49631.jpg,Mineral Cream Dress for Casual usage in Summer
sample_fashion_dataset/31130.jpg,Gini and Jony Girls Printed Pink Dress for Casual usage in Summer
sample_fashion_dataset/59985.jpg,Avirate Women Green Dress for Casual usage in Fall
sample_fashion_dataset/49630.jpg,Mineral Blue Dress for Casual usage in Summer
sample_fashion_dataset/54990.jpg,Femella Women Black & Purple Dress for Casual usage in Summer
sample_fashion_dataset/27226.jpg,Doodle Kids Girl Printed Pink Dress for Casual usage in Summer
sample_fashion_dataset/48464.jpg,French Connection Blue & Black Printed Dress for Casual usage in Summer
sample_fashion_dataset/48468.jpg,French Connection Mauve Dress for Casual usage in Summer
sample_fashion_dataset/48086.jpg,French Connection Navy Blue Dress for Casual usage in Summer
